"external"	"data_type"	"year_"	"ID"	"UL"	"UR"	"LL"	"LR"	"sex"	"lat"	"lon"	"caught_time"	"dead"
0	"study_site"	2017	"270170321"	"M"	"Y"	"R,W"	"R"	"M"	-2076248.96604416	-781.823397856514	2017-06-07 10:25:00	0
0	"study_site"	2018	"270170321"	"M"	"Y"	"R,W"	"R"	"M"	-2076179.26753609	-723.74054651542	2018-06-13 11:51:00	0
0	"study_site"	2019	"270170321"	"M"	"Y"	"R,W"	"R"	"M"	-2076267.27722423	-670.36123816537	2019-06-13 15:15:00	0
0	"own_off_site"	2017	"270170322"	"M"	"Y"	NA	"COBA"	"F"	-2084027.53817125	-4349.03363419627	2017-06-08 11:24:00	0
0	"own_off_site"	2017	"270170323"	"M"	"Y"	NA	"COBA"	"M"	-2084027.53817125	-4349.03363419627	2017-06-08 11:50:00	0
0	"own_off_site"	2017	"270170323"	"M"	"Y"	"G,Y"	"Y"	"M"	-2083873.75940206	-4385.34084723365	2017-06-10 17:00:00	0
0	"own_off_site"	2017	"270170324"	"M"	"Y"	NA	"COBA"	"F"	-2078945.47441559	-1834.78689506119	2017-06-08 15:55:00	0
0	"own_off_site"	2017	"270170325"	"M"	"Y"	NA	"COBA"	"F"	-2083962.02587947	-4348.8969204748	2017-06-08 17:12:00	0
0	"own_off_site"	2017	"270170326"	"M"	"Y"	NA	"COBA"	"F"	-2084072.05289919	-4349.12652934544	2017-06-08 17:37:00	0
0	"own_off_site"	2017	"270170327"	"M"	"Y"	NA	"COBA"	"F"	-2084038.38011599	-4385.68727797968	2017-06-08 18:30:00	0
0	"own_off_site"	2017	"270170328"	"M"	"Y"	NA	"COBA"	"F"	-2084027.46140695	-4385.664300455	2017-06-09 11:08:00	0
0	"own_off_site"	2017	"270170329"	"M"	"Y"	NA	"COBA"	"F"	-2084050.13872384	-4385.7120230023	2017-06-09 10:51:00	0
0	"own_off_site"	2017	"270170330"	"M"	"Y"	NA	"COBA"	"F"	-2084016.54269625	-4385.64132292682	2017-06-09 11:29:00	0
0	"own_off_site"	2017	"270170331"	"M"	"Y"	NA	"COBA"	"F"	-2084016.54269625	-4385.64132292682	2017-06-09 11:48:00	0
0	"own_off_site"	2017	"270170331"	"M"	"Y"	"G,W"	"DB"	"F"	-2083851.76767206	-4457.99508635375	2017-06-10 17:08:00	0
0	"own_off_site"	2017	"270170332"	"M"	"Y"	NA	"COBA"	"M"	-2083895.28580328	-4530.79023292268	2017-06-09 17:31:00	0
0	"study_site"	2017	"270170332"	"M"	"Y"	"R,W"	"Y"	"M"	-2076171.69995089	-745.301711992707	2017-06-10 15:46:00	0
0	"own_off_site"	2017	"270170333"	"M"	"Y"	NA	"COBA"	"M"	-2083895.28580328	-4530.79023292268	2017-06-09 18:04:00	0
0	"own_off_site"	2017	"270170333"	"M"	"Y"	"G,G"	"R"	"M"	-2083917.12325688	-4530.83771175818	2017-06-10 16:33:00	0
0	"own_off_site"	2017	"270170334"	"M"	"Y"	NA	"COBA"	"M"	-2083906.20453092	-4530.81397234226	2017-06-09 18:34:00	0
0	"own_off_site"	2017	"270170335"	"M"	"Y"	NA	"COBA"	"M"	-2083851.76767206	-4457.99508635375	2017-06-09 18:51:00	0
0	"own_off_site"	2017	"270170336"	"M"	"Y"	NA	"COBA"	"M"	-2083817.93480382	-4567.24921423785	2017-06-09 19:12:00	0
0	"own_off_site"	2017	"270170337"	"M"	"Y"	"R,W"	"W"	"M"	-2083917.20257289	-4494.2089848756	2017-06-10 10:50:00	0
0	"own_off_site"	2017	"270170338"	"M"	"Y"	"R,Y"	"DB"	"F"	-2083917.20257289	-4494.2089848756	2017-06-10 15:43:00	0
0	"own_off_site"	2017	"270170339"	"M"	"Y"	"R,Y"	"G"	"F"	-2083928.12129758	-4494.23253237094	2017-06-10 16:08:00	0
0	"own_off_site"	2017	"270170340"	"M"	"Y"	"R,Y"	"R"	"F"	-2083917.12325688	-4530.83771175818	2017-06-10 16:33:00	0
0	"own_off_site"	2017	"270170340"	"M"	"Y"	"R,Y"	"R"	"F"	-2083873.52765733	-4494.11479485804	2017-06-16 16:14:00	0
0	"own_off_site"	2017	"270170341"	"M"	"Y"	"R,Y"	"Y"	"M"	-2083708.37515528	-4348.367591802	2017-06-10 18:10:00	0
0	"own_off_site"	2017	"270170342"	"M"	"Y"	"W,R"	"DB"	"M"	-2083851.76767206	-4457.99508635375	2017-06-10 18:41:00	0
0	"study_site"	2017	"270170343"	"M"	"Y"	"W,R"	"G"	"M"	-2076017.16540728	-672.819366308114	2017-06-11 10:25:00	0
0	"study_site"	2017	"270170344"	"M"	"Y"	"W,R"	"R"	"M"	-2076017.14067096	-745.246228481425	2017-06-11 11:15:00	0
0	"study_site"	2017	"270170345"	"M"	"Y"	"W,R"	"W"	"M"	-2075598.92033764	377.570524867958	2017-06-11 12:48:00	0
0	"study_site"	2017	"270170346"	"M"	"Y"	"W,R"	"Y"	"M"	-2076006.26765479	-600.389345218127	2017-06-12 14:28:00	0
0	"study_site"	2017	"270170347"	"M"	"Y"	"W,W"	"G"	"M"	-2075566.15329691	414.046507897698	2017-06-12 17:09:00	0
0	"study_site"	2018	"270170347"	"M"	"Y"	"W,W"	"G"	"M"	-2076024.73430709	644.688475523616	2018-06-20 10:54:00	0
0	"study_site"	2019	"270170347"	"M"	"Y"	"W,W"	"G"	"M"	-2076557.33309243	475.287596628048	2019-06-19 15:30:00	0
0	"study_site"	2017	"270170348"	"M"	"Y"	"R,G"	"O"	"M"	-2075566.15329691	414.046507897698	2017-06-12 17:27:00	0
0	"study_site"	2017	"270170349"	"M"	"Y"	"O,W"	"W"	"M"	-2075588.00031141	377.568538414799	2017-06-12 17:58:00	0
0	"study_site"	2017	"270170350"	"M"	"Y"	"W,W"	"DB"	"M"	-2076006.26765479	-600.389345218127	2017-06-14 10:52:00	0
0	"study_site"	2017	"270170351"	"M"	"Y"	"O,W"	"R"	"M"	-2076006.26765479	-600.389345218127	2017-06-14 10:52:00	0
0	"study_site"	2017	"270170352"	"M"	"Y"	"O,W"	"Y"	"F"	-2076061.60554408	885.206520684296	2017-06-15 15:00:00	0
0	"study_site"	2017	"270170353"	"M"	"Y"	"O,Y"	"DB"	"M"	-2076061.60554408	885.206520684296	2017-06-15 15:02:00	0
0	"own_off_site"	2017	"270170354"	"M"	"Y"	"O,Y"	"O"	"F"	-2083862.60892426	-4494.09124734462	2017-06-16 15:36:00	0
0	"own_off_site"	2017	"270170355"	"M"	"Y"	"R,O"	"O"	"M"	-2083862.60892426	-4494.09124734462	2017-06-16 15:36:00	0
0	"own_off_site"	2017	"270170356"	"M"	"Y"	"O,Y"	"G"	"M"	-2083807.17533049	-4493.9716983746	2017-06-16 16:21:00	0
0	"own_off_site"	2017	"270170357"	"M"	"Y"	"R,O"	"R"	"F"	-2083807.17533049	-4493.9716983746	2017-06-16 16:21:00	0
0	"own_off_site"	2017	"270170358"	"M"	"Y"	"R,O"	"W"	"M"	-2083917.12325688	-4530.83771175818	2017-06-16 16:34:00	0
0	"own_off_site"	2017	"270170359"	"M"	"Y"	"R,DB"	"O"	"F"	-2083917.12325688	-4530.83771175818	2017-06-16 16:38:00	0
0	"study_site"	2017	"270170360"	"M"	"Y"	"Y,DB"	"W"	"M"	-2076215.41576236	-636.943189257424	2017-06-17 12:25:00	0
0	"study_site"	2017	"270170361"	"M"	"Y"	"O,Y"	"R"	"M"	-2076237.23213562	-709.384429881058	2017-06-17 16:51:00	0
0	"study_site"	2017	"270170362"	"M"	"Y"	"O,Y"	"W"	"F"	-2076182.63247795	-709.365774909251	2017-06-17 17:20:00	0
0	"study_site"	2017	"270170363"	"M"	"Y"	"O,Y"	"Y"	"M"	-2076248.99205642	-709.388447873116	2017-06-17 17:57:00	0
0	"study_site"	2017	"270170364"	"M"	"Y"	"Y,R"	"G"	"M"	-2076469.11466517	-564.57838322019	2017-06-22 11:43:00	0
0	"study_site"	2017	"270170365"	"M"	"Y"	"Y,R"	"DB"	"F"	-2076986.58908519	-383.290795877051	2017-06-22 15:21:00	0
0	"study_site"	2017	"270170366"	"M"	"Y"	"R,O"	"DB"	"M"	-2076953.00175976	-310.825084076623	2017-06-22 15:52:00	0
0	"study_site"	2017	"270170367"	"M"	"Y"	"R,O"	"G"	"F"	-2076953.00175976	-310.825084076623	2017-06-22 15:58:00	0
0	"study_site"	2017	"270170368"	"M"	"Y"	"Y,G"	"R"	"M"	-2076777.46761302	-20.9852620140568	2017-06-22 17:13:00	0
0	"study_site"	2017	"270170369"	"M"	"Y"	"Y,G"	"G"	"F"	-2076678.27229312	-564.63525181245	2017-06-23 11:23:00	0
0	"study_site"	2017	"270170370"	"M"	"Y"	"Y,G"	"W"	"M"	-2076700.13044516	-492.190500724068	2017-06-23 11:31:00	0
0	"study_site"	2017	"270170371"	"M"	"Y"	"Y,W"	"R"	"M"	-2076469.13309818	-492.135752954658	2017-06-23 18:05:00	0
0	"study_site"	2017	"270170372"	"M"	"Y"	"Y,G"	"Y"	"F"	-2076325.51733135	-383.168800520898	2017-06-23 18:38:00	0
0	"own_off_site"	2017	"270170396"	"M"	"Y"	"Y,Y"	"G"	"M"	-2076622.70532964	921.393248489724	2017-07-13 12:44:00	0
0	"study_site"	2017	"270170401"	"M"	"Y"	"Y,DB"	"DB"	"F"	-2075973.39022863	921.105148706998	2017-06-14 14:52:00	0
0	"study_site"	2017	"270170402"	"M"	"Y"	"Y,DB"	"G"	"M"	-2076215.37968677	-745.317392093698	2017-06-17 11:12:00	0
0	"study_site"	2017	"270170403"	"M"	"Y"	"Y,O"	"R"	"F"	-2076193.55241281	-709.369505904749	2017-06-17 11:56:00	0
0	"study_site"	2019	"270170403"	"M"	"Y"	"Y,O"	"R"	"F"	-2076014.54347361	467.300737451717	2019-06-03 14:41:00	0
0	"study_site"	2017	"270170404"	"M"	"Y"	"Y,DB"	"R"	"F"	-2076215.41576236	-636.943189257424	2017-06-17 12:24:00	0
0	"study_site"	2017	"270170405"	"M"	"Y"	"Y,DB"	"Y"	"F"	-2076380.90539798	-600.497691957166	2017-06-17 15:37:00	0
0	"study_site"	2017	"270170406"	"M"	"Y"	"Y,G"	"DB"	"M"	-2076380.90539798	-600.497691957166	2017-06-17 15:36:00	0
0	"study_site"	2017	"270170407"	"M"	"Y"	"W,Y"	"W"	"F"	-2076447.27635664	559.106023790114	2017-06-19 11:18:00	0
0	"study_site"	2017	"270170408"	"M"	"Y"	"W,Y"	"Y"	"M"	-2076480.02588736	595.612850121827	2017-06-19 11:48:00	0
0	"study_site"	2017	"270170409"	"M"	"Y"	"R,O"	"Y"	"F"	-2076447.27635664	559.106023790114	2017-06-19 12:02:00	0
0	"study_site"	2017	"270170427"	"M"	NA	NA	"COBA"	"M"	-2076204.56540618	341.740459305322	2017-07-20 10:50:00	1
0	"own_off_site"	2018	"270170440"	"M"	"W"	"O"	"O,DB"	"F"	-2077851.82095176	-1849.86929361882	2018-06-02 10:25:00	0
0	"own_off_site"	2018	"270170441"	"M"	"W"	"O"	"Y,W"	"F"	-2079729.05764227	-528.909624754242	2018-06-02 12:30:00	0
0	"own_off_site"	2018	"270170441"	"M"	"W"	"O"	"Y,W"	"F"	NA	NA	2018-06-07 10:00:00	1
0	"own_off_site"	2018	"270170454"	"M"	"W"	"Y"	"W,G"	"F"	-2079582.855049	-700.004820067091	2018-06-05 15:35:00	0
0	"own_off_site"	2018	"270170455"	"M"	"W"	"R"	"DB,G"	"F"	-2079671.91001238	-638.557425783651	2018-06-05 15:58:00	0
0	"own_off_site"	2018	"270170457"	"M"	"W"	"Y"	"DB,R"	"F"	-2079587.88215388	-736.559148299853	2018-06-05 16:50:00	0
0	"study_site"	2018	"270170457"	"M"	NA	NA	"COBA"	"F"	-2075824.87028803	430.130061464064	2018-06-07 18:52:00	0
0	"own_off_site"	2018	"270170458"	"M"	"W"	"O"	"R,DB"	"F"	-2079558.50132838	-685.04348267474	2018-06-06 09:18:00	0
0	"own_off_site"	2018	"270170459"	"M"	"W"	"Y"	"R,O"	"F"	-2079524.05667616	-704.415514595529	2018-06-06 09:40:00	0
0	"own_off_site"	2018	"270170460"	"M"	NA	NA	"COBA"	"F"	-2078240.10371294	-1590.08445086687	2018-06-06 15:25:00	0
0	"own_off_site"	2018	"270170461"	"M"	NA	NA	"COBA"	"F"	-2078238.42419501	-1589.52969715423	2018-06-06 15:45:00	0
0	"own_off_site"	2018	"270170462"	"M"	NA	NA	"COBA"	"F"	-2078183.8012813	-1621.58826004548	2018-06-06 15:59:00	0
0	"own_off_site"	2018	"270170463"	"M"	NA	NA	"COBA"	"F"	-2079691.25441959	-549.392657608824	2018-06-07 09:40:00	0
0	"own_off_site"	2018	"270170464"	"M"	NA	NA	"COBA"	"F"	-2079766.01273273	-539.996527622046	2018-06-07 10:00:00	0
0	"own_off_site"	2018	"270170465"	"M"	NA	NA	"COBA"	"F"	-2079694.61438086	-548.839688994226	2018-06-07 10:24:00	0
0	"own_off_site"	2018	"270170466"	"M"	NA	NA	"COBA"	"F"	-2079760.9678915	-559.380803820761	2018-06-07 10:36:00	0
0	"own_off_site"	2018	"270170467"	"M"	"W"	"DB"	"Y,DB"	"F"	-2079795.40728914	-554.405119237285	2018-06-07 10:59:00	0
0	"own_off_site"	2018	"270170468"	"M"	NA	NA	"COBA"	"F"	-2079496.34000032	-698.868091511895	2018-06-07 18:31:00	0
0	"study_site"	2018	"270170469"	"M"	NA	NA	"COBA"	"F"	-2076124.6611733	742.583780902694	2018-06-07 19:26:00	0
0	"study_site"	2018	"270170470"	"M"	NA	NA	"COBA"	"F"	-2076040.72956551	518.636088408406	2018-06-07 19:46:00	0
0	"own_off_site"	2018	"270170471"	"M"	NA	NA	"COBA"	"F"	-2081480.06001764	-5736.76116111789	2018-06-08 10:09:00	0
0	"own_off_site"	2018	"270170472"	"M"	NA	NA	"COBA"	"F"	-2081480.06001764	-5736.76116111789	2018-06-08 10:18:00	0
0	"own_off_site"	2018	"270170473"	"M"	NA	NA	"COBA"	"F"	-2081428.830413	-5734.40267840739	2018-06-08 10:27:00	0
0	"own_off_site"	2018	"270170474"	"M"	NA	NA	"COBA"	"F"	-2081433.90203109	-5722.77585576424	2018-06-08 10:40:00	0
0	"own_off_site"	2018	"270170475"	"M"	NA	NA	"COBA"	"F"	-2081438.0894837	-5727.221966404	2018-06-08 10:49:00	0
0	"own_off_site"	2018	"270170476"	"M"	NA	NA	"COBA"	"F"	-2081439.79220576	-5718.91177450195	2018-06-08 11:00:00	0
0	"own_off_site"	2018	"270170477"	"M"	NA	NA	"COBA"	"F"	-2081436.40199568	-5729.98894437584	2018-06-08 11:09:00	0
0	"own_off_site"	2018	"270170478"	"M"	NA	NA	"COBA"	"F"	-2081467.49312577	-5725.08554249773	2018-06-08 11:26:00	0
0	"own_off_site"	2018	"270170479"	"M"	"W"	"G"	"DB,R"	"F"	-2081485.16363134	-5713.49306378912	2018-06-08 11:38:00	0
0	"own_off_site"	2018	"270170480"	"M"	NA	NA	"COBA"	"F"	-2081474.21103752	-5725.65835445099	2018-06-08 22:20:00	0
0	"own_off_site"	2018	"270170481"	"M"	NA	NA	"COBA"	"F"	-2081478.41525887	-5724.00691302261	2018-06-08 22:28:00	0
0	"own_off_site"	2018	"270170482"	"M"	NA	NA	"COBA"	"F"	-2081453.13637078	-5753.31681863047	2018-06-08 22:40:00	0
0	"own_off_site"	2018	"270170483"	"M"	NA	NA	"COBA"	"F"	-2081464.85857065	-5766.65318461824	2018-06-08 22:48:00	0
0	"own_off_site"	2018	"270170484"	"M"	NA	NA	"COBA"	"F"	-2081479.1496536	-5762.25809231616	2018-06-08 23:13:00	0
0	"own_off_site"	2018	"270170485"	"M"	NA	NA	"COBA"	"F"	-2081494.22381636	-5778.37567421992	2018-06-08 23:22:00	0
0	"own_off_site"	2018	"270170486"	"M"	NA	NA	"COBA"	"F"	-2081470.66264821	-5793.83160338295	2018-06-08 23:38:00	0
0	"own_off_site"	2018	"270170487"	"M"	NA	NA	"COBA"	"F"	-2081469.81654558	-5796.04658118973	2018-06-08 23:41:00	0
0	"own_off_site"	2018	"270170488"	"M"	NA	NA	"COBA"	"F"	-2081511.83614557	-5787.84842230113	2018-06-08 23:48:00	0
0	"own_off_site"	2018	"270170489"	"M"	"W"	"Y"	"O,O"	"M"	-2079640.8682732	-505.62583699925	2018-06-10 09:39:00	0
0	"own_off_site"	2018	"270170490"	"M"	"W"	"DB"	"R,Y"	"F"	-2079689.51426841	-743.241403559847	2018-06-10 09:42:00	0
0	"own_off_site"	2018	"270170491"	"M"	"W"	"DB"	"O,R"	"M"	-2079454.33481449	-720.451872412028	2018-06-10 10:06:00	0
0	"own_off_site"	2018	"270170492"	"M"	"W"	"DB"	"O,G"	"M"	-2079613.14869143	-510.049773620714	2018-06-10 10:12:00	0
0	"own_off_site"	2018	"270170493"	"M"	"W"	"Y"	"O,R"	"F"	-2079587.11022668	-509.489559797464	2018-06-10 10:26:00	0
0	"own_off_site"	2018	"270170494"	"M"	"W"	"O"	"DB,G"	"M"	-2079784.44858765	-686.225674036508	2018-06-10 10:37:00	0
0	"own_off_site"	2018	"270170495"	"M"	"W"	"W"	"DB,R"	"M"	-2079814.72693161	-551.640828195907	2018-06-10 10:46:00	0
0	"own_off_site"	2018	"270170496"	"M"	"W"	"DB"	"R,G"	"M"	-2079610.62213734	-536.633178475988	2018-06-10 10:43:00	0
0	"own_off_site"	2018	"270170497"	"M"	"W"	"W"	"R,R"	"F"	-2079814.72693161	-551.640828195907	2018-06-10 11:00:00	0
0	"study_site"	2018	"270170498"	"M"	"W"	"R,R"	"Y"	"M"	-2076071.7763582	-637.452014844732	2018-06-11 10:31:00	0
0	"study_site"	2018	"270170498"	"M"	"W"	"R,R"	"Y"	"M"	-2076138.93593084	-756.901046029572	2018-06-14 11:43:00	0
0	"study_site"	2018	"270170499"	"M"	"W"	"R,DB"	"G"	"F"	-2076075.08847373	-777.887677042425	2018-06-11 11:06:00	0
0	"study_site"	2018	"270170500"	"M"	"W"	"DB,G"	"W"	"F"	-2076116.21116684	-871.343739436878	2018-06-11 11:32:00	0
0	"own_off_site"	2018	"270170501"	"M"	"W"	"DB"	"R,O"	"F"	-2078910.31715013	-1691.91475885192	2018-06-05 15:37:00	0
0	"own_off_site"	2018	"270170502"	"M"	"W"	"DB"	"Y,W"	"M"	-2078948.90169624	-1756.72414246672	2018-06-05 16:06:00	0
0	"own_off_site"	2018	"270170506"	"M"	"W"	"G"	"W,O"	"F"	-2079639.18970361	-500.087014390659	2018-06-10 09:34:00	0
0	"own_off_site"	2018	"270170507"	"M"	"W"	"R"	"W,DB"	"M"	-2079689.51426841	-743.241403559847	2018-06-10 09:42:00	0
0	"own_off_site"	2018	"270170508"	"M"	"W"	"W"	"R,G"	"M"	-2079653.47935197	-454.675139939329	2018-06-10 09:53:00	0
0	"own_off_site"	2018	"270170509"	"M"	"W"	"G"	"DB,O"	"F"	-2079454.33481449	-720.451872412028	2018-06-10 10:05:00	0
0	"own_off_site"	2018	"270170510"	"M"	"W"	"G"	"G,R"	"F"	-2079691.21231439	-690.625753350653	2018-06-10 10:24:00	0
0	"own_off_site"	2018	"270170511"	"M"	"W"	"Y"	"G,Y"	"M"	-2079587.11022668	-509.489559797464	2018-06-10 10:26:00	0
0	"own_off_site"	2018	"270170512"	"M"	"W"	"W"	"W,W"	"F"	-2079784.44858765	-686.225674036508	2018-06-10 10:37:00	0
0	"own_off_site"	2018	"270170513"	"M"	"W"	"DB"	"Y,Y"	"F"	-2079610.62213734	-536.633178475988	2018-06-10 10:43:00	0
0	"own_off_site"	2018	"270170514"	"M"	"W"	"Y"	"Y,W"	"M"	-2079747.558659	-433.648637014584	2018-06-10 14:31:00	0
0	"own_off_site"	2018	"270170515"	"M"	"W"	"DB"	"O,W"	"M"	-2079733.28329572	-414.814199495024	2018-06-10 14:41:00	0
0	"own_off_site"	2018	"270170516"	"M"	"W"	"Y"	"R,W"	"F"	-2079892.85373615	-507.348829572886	2018-06-10 14:52:00	0
0	"own_off_site"	2018	"270170517"	"M"	"W"	"G"	"W,G"	"F"	-2079705.55673727	-453.578807394536	2018-06-10 14:54:00	0
0	"own_off_site"	2018	"270170518"	"M"	"W"	"R"	"G,DB"	"M"	-2079712.28522991	-410.932984976881	2018-06-10 15:07:00	0
0	"own_off_site"	2018	"270170519"	"M"	"W"	"W"	"DB,O"	"F"	-2079722.36211562	-423.673838642364	2018-06-10 15:23:00	0
0	"own_off_site"	2018	"270170520"	"M"	"W"	"W"	"O,R"	"F"	-2079859.24801759	-537.805135265973	2018-06-10 15:31:00	0
0	"own_off_site"	2018	"270170521"	"M"	"W"	"W"	"O,Y"	"M"	-2079681.19287471	-476.835304195551	2018-06-10 15:43:00	0
0	"own_off_site"	2018	"270170522"	"M"	"W"	"O"	"G,R"	"F"	-2079650.10844218	-502.858861785358	2018-06-10 16:04:00	0
0	"own_off_site"	2018	"270170523"	"M"	"W"	"O"	"R,R"	"F"	-2079622.39141013	-496.75995308398	2018-06-10 16:14:00	0
0	"own_off_site"	2018	"270170524"	"M"	"W"	"O"	"G,W"	"F"	-2079612.31763246	-472.38883796526	2018-06-10 16:17:00	0
0	"own_off_site"	2018	"270170525"	"M"	"W"	"G"	"R,R"	"M"	-2079829.00375019	-560.506887032949	2018-06-10 16:27:00	0
0	"own_off_site"	2018	"270170526"	"M"	"W"	"DB"	"G,Y"	"F"	-2079848.32457521	-553.311430942488	2018-06-10 16:48:00	0
0	"own_off_site"	2018	"270170527"	"M"	"W"	"DB"	"R,DB"	"M"	-2079743.35819766	-436.970976274486	2018-06-10 17:00:00	0
0	"study_site"	2018	"270170528"	"M"	"W"	"W"	"O,G"	"F"	-2076076.80355111	-677.814729312892	2018-06-10 17:45:00	0
0	"study_site"	2018	"270170528"	"M"	"W"	"W"	"O,G"	"F"	-2076213.68938295	-773.516175796127	2018-06-12 11:18:00	0
0	"study_site"	2018	"270170529"	"M"	"W"	"Y,O"	"R"	"F"	-2075831.55024123	592.662705695029	2018-06-12 10:20:00	0
0	"study_site"	2018	"270170530"	"M"	"W"	"Y,DB"	"G"	"F"	-2075908.01187539	510.863064003885	2018-06-12 17:23:00	0
0	"study_site"	2018	"270170531"	"M"	"W"	"Y"	"DB,O"	"M"	-2076063.36051902	-687.209456312311	2018-06-10 17:57:00	0
0	"study_site"	2018	"270170531"	"M"	"W"	"Y"	"DB,O"	"M"	-2076076.81169892	-652.381665231507	2018-06-11 11:36:00	0
0	"study_site"	2018	"270170532"	"M"	"W"	"W,G"	"R"	"M"	-2075898.74776128	600.974570845034	2018-06-12 17:50:00	0
0	"study_site"	2019	"270170532"	"M"	"W"	"W,G"	"R"	"M"	-2075794.25131144	773.788506759189	2019-06-09 10:14:00	0
0	"own_off_site"	2018	"270170533"	"M"	"W"	"W"	"G,DB"	"M"	-2079623.20388667	-600.881540488391	2018-06-16 15:49:00	0
0	"own_off_site"	2018	"270170534"	"M"	"W"	"O"	"O,R"	"M"	-2079646.72196957	-603.103709626637	2018-06-16 16:00:00	0
0	"own_off_site"	2018	"270170535"	"M"	"W"	"R"	"R,O"	"M"	-2079622.36053906	-612.511873443414	2018-06-16 16:12:00	0
0	"own_off_site"	2018	"270170536"	"M"	"W"	"W"	"G,Y"	"M"	-2079622.36053906	-612.511873443414	2018-06-16 16:12:00	0
0	"own_off_site"	2018	"270170537"	"M"	"W"	"DB"	"Y,R"	"F"	-2079647.56192387	-603.103953215872	2018-06-16 16:41:00	0
0	"own_off_site"	2018	"270170538"	"M"	"W"	"W"	"O,DB"	"M"	-2079646.72293061	-599.780649087115	2018-06-16 16:50:00	0
0	"own_off_site"	2018	"270170539"	"M"	"W"	"G"	"W,R"	"M"	-2079626.60553691	-432.515740871314	2018-06-17 15:50:00	0
0	"own_off_site"	2018	"270170540"	"M"	"W"	"G"	"DB,DB"	"F"	-2079626.60553691	-432.515740871314	2018-06-17 15:50:00	0
0	"own_off_site"	2018	"270170541"	"M"	"W"	"Y"	"O,DB"	"F"	-2079605.60398177	-445.24952045853	2018-06-17 16:36:00	0
0	"own_off_site"	2018	"270170543"	"M"	NA	NA	"COBA"	NA	-2079616.51106441	-499.527725491115	2018-06-17 15:30:00	1
0	"study_site"	2018	"270170544"	"M"	"W"	"O,G"	"Y"	"F"	-2076325.39228856	-816.135633442019	2018-06-19 11:33:00	0
0	"study_site"	2018	"270170546"	"M"	"W"	"G,O"	"W"	"F"	-2076133.79906811	987.525280823777	2018-06-19 14:38:00	0
0	"study_site"	2018	"270170547"	"M"	"W"	"W,Y"	"R"	"F"	-2076091.74080235	1103.61360665555	2018-06-19 15:08:00	0
0	"study_site"	2018	"270170548"	"M"	"W"	"W,W"	"O"	"M"	-2076095.16760119	969.81417882483	2018-06-19 15:58:00	0
0	"study_site"	2018	"270170549"	"M"	"W"	"DB,W"	"DB"	"M"	-2076094.32449521	976.448554787786	2018-06-19 16:20:00	0
0	"study_site"	2018	"270170550"	"M"	"W"	"G,G"	"G"	"F"	-2076086.76530985	974.786313065118	2018-06-19 16:28:00	0
0	"study_site"	2018	"270170551"	"M"	"W"	"Y,DB"	"DB"	"M"	-2076172.49291999	866.454580200878	2018-06-19 16:59:00	0
0	"study_site"	2018	"270170552"	"M"	"W"	"DB,DB"	"G"	"F"	-2076128.77078007	962.64208947885	2018-06-20 14:07:00	0
0	"study_site"	2018	"270170553"	"M"	"W"	"Y,R"	"G"	"F"	-2076033.8384709	989.689259494403	2018-06-20 16:03:00	0
0	"study_site"	2018	"270170554"	"M"	"W"	"DB,O"	"G"	"M"	-2076033.8384709	989.689259494403	2018-06-20 16:03:00	0
0	"study_site"	2019	"270170554"	"M"	"W"	"DB,O"	"G"	"M"	-2076212.47465643	891.06158115354	2019-06-09 10:47:00	0
0	"study_site"	2018	"270170555"	"M"	"W"	"W,G"	"W"	"F"	-2075949.84294398	980.803472902591	2018-06-20 17:02:00	0
0	"study_site"	2018	"270170556"	"M"	"W"	"O,W"	"Y"	"F"	-2076053.37768394	262.652808884477	2018-06-20 17:51:00	0
0	"study_site"	2018	"270170557"	"M"	"W"	"G,Y"	"R"	"M"	-2076053.37768394	262.652808884477	2018-06-20 17:51:00	0
0	"study_site"	2018	"270170558"	"M"	"W"	"G,R"	"O"	"M"	-2076197.0084615	322.93977486138	2018-06-21 11:04:00	0
0	"study_site"	2018	"270170559"	"M"	"W"	"G,R"	"DB"	"F"	-2076197.0084615	322.93977486138	2018-06-21 11:04:00	0
0	"study_site"	2018	"270170560"	"M"	"W"	"R,W"	"O"	"F"	-2076171.78995213	426.331520304352	2018-06-21 12:08:00	0
0	"study_site"	2018	"270170561"	"M"	"W"	"R,O"	"O"	"M"	-2076171.78995213	426.331520304352	2018-06-21 12:08:00	0
0	"study_site"	2018	"270170562"	"M"	"W"	"R,W"	"G"	"M"	-2076078.39664767	905.67072946718	2018-06-21 14:24:00	0
0	"study_site"	2018	"270170563"	"M"	"W"	"W,O"	"O"	"M"	-2076210.40745764	523.654832114684	2018-06-21 17:07:00	0
0	"study_site"	2018	"270170564"	"M"	"W"	"Y,W"	"DB"	"F"	-2076149.92413441	538.015294560915	2018-06-21 17:24:00	0
0	"study_site"	2019	"270170564"	"M"	"W"	"Y,W"	"DB"	"F"	-2076220.19143422	867.945760485219	2019-06-09 10:55:00	0
0	"study_site"	2018	"270170565"	"M"	"W"	"Y,O"	"Y"	"M"	-2075572.87085377	426.208535255148	2018-06-22 10:33:00	0
0	"study_site"	2018	"270170566"	"M"	"W"	"G,R"	"W"	"F"	-2075616.55230925	419.584263260482	2018-06-22 12:08:00	0
0	"study_site"	2018	"270170567"	"M"	"W"	"DB,Y"	"R"	"M"	-2075616.55230925	419.584263260482	2018-06-22 12:08:00	0
